X,Y,SHIFT,REPORT_DAT,CCN,OFFENSE,METHOD,DISTRICT
-77.03081254,38.92029393,DAY,11/4/2023,23181387,THEFT F/AUTO,OTHERS,3
-76.98459738,38.87752391,MIDNIGHT,11/4/2023,23181500,HOMICIDE,GUN,1
-77.03273216,38.92952468,EVENING,11/4/2023,23181507,THEFT/OTHER,OTHERS,3
-77.02396888,38.91628799,EVENING,11/5/2023,23182057,THEFT F/AUTO,OTHERS,3
-76.94427669,38.90371674,DAY,11/6/2023,23182410,THEFT F/AUTO,OTHERS,6
-77.00057348,38.89734256,MIDNIGHT,11/7/2023,23182855,MOTOR VEHICLE THEFT,OTHERS,1
-77.01354189,38.95391401,MIDNIGHT,11/9/2023,23183952,MOTOR VEHICLE THEFT,OTHERS,4
-76.93126383,38.87759209,MIDNIGHT,11/11/2023,23185093,THEFT/OTHER,OTHERS,6
-77.00357624,38.91112285,DAY,11/12/2023,23185754,ASSAULT W/DANGEROUS WEAPON,OTHERS,5
-76.99340136,38.84383613,EVENING,11/13/2023,23186207,MOTOR VEHICLE THEFT,OTHERS,7
-76.99375788,38.9215925,DAY,11/13/2023,23186225,THEFT/OTHER,OTHERS,5
-77.02495032,38.89832037,EVENING,11/13/2023,23186354,THEFT F/AUTO,OTHERS,2
-77.06398436,38.90862575,EVENING,11/8/2023,23183637,THEFT/OTHER,OTHERS,2
-76.92967686,38.88448983,DAY,11/9/2023,23184205,ASSAULT W/DANGEROUS WEAPON,GUN,6
-76.96709615,38.87461823,DAY,11/9/2023,23184235,MOTOR VEHICLE THEFT,OTHERS,6
-77.058879,38.93620283,DAY,11/10/2023,23184806,THEFT/OTHER,OTHERS,0
-77.01062117,38.9002152,EVENING,11/12/2023,23185442,THEFT/OTHER,OTHERS,1
-77.02294806,38.91557906,MIDNIGHT,11/12/2023,23185631,THEFT F/AUTO,OTHERS,3
-77.03500556,38.95188098,MIDNIGHT,11/20/2023,23185779,THEFT F/AUTO,OTHERS,4
-76.96923946,38.85175473,EVENING,11/12/2023,23185936,MOTOR VEHICLE THEFT,OTHERS,7
-77.05756162,38.90525357,DAY,11/13/2023,23186290,THEFT/OTHER,OTHERS,2
-76.99314249,38.9222244,EVENING,11/13/2023,23186378,THEFT/OTHER,OTHERS,5
-76.92502317,38.88456459,DAY,11/14/2023,23186938,THEFT/OTHER,OTHERS,6
-77.0223417,38.95691944,EVENING,11/15/2023,23187030,MOTOR VEHICLE THEFT,OTHERS,4
-77.06398436,38.90862575,EVENING,11/14/2023,23187076,THEFT/OTHER,OTHERS,2
-77.00523312,38.96327282,EVENING,11/16/2023,23187701,THEFT/OTHER,OTHERS,4
-76.94089433,38.901263,EVENING,11/20/2023,23189836,MOTOR VEHICLE THEFT,OTHERS,6
-77.02971375,38.92426814,DAY,11/20/2023,23190118,THEFT F/AUTO,OTHERS,3
-77.00131185,38.88677727,EVENING,10/29/2023,23177694,THEFT/OTHER,OTHERS,1
-77.01937665,38.92023314,MIDNIGHT,10/29/2023,23177759,ROBBERY,GUN,3
-77.03059329,38.98228883,DAY,10/30/2023,23178544,THEFT F/AUTO,OTHERS,4
-76.97901025,38.87247521,MIDNIGHT,10/30/2023,23178819,HOMICIDE,GUN,6
-77.02772825,38.97226997,MIDNIGHT,10/31/2023,23178875,MOTOR VEHICLE THEFT,OTHERS,4
-76.98537727,38.83363964,DAY,10/31/2023,23178962,MOTOR VEHICLE THEFT,OTHERS,7
-77.0336228,38.94507122,DAY,11/20/2023,23190119,THEFT F/AUTO,OTHERS,4
-76.99956255,38.90848815,EVENING,11/21/2023,23190404,BURGLARY,OTHERS,5
-77.03121913,38.93974555,MIDNIGHT,10/23/2023,23174167,MOTOR VEHICLE THEFT,OTHERS,4
-77.00415151,38.92576723,EVENING,10/23/2023,23174303,THEFT/OTHER,OTHERS,5
-77.00449548,38.9288068,MIDNIGHT,10/23/2023,23174325,MOTOR VEHICLE THEFT,OTHERS,4
-77.06013376,38.9039058,DAY,10/23/2023,23174556,THEFT F/AUTO,OTHERS,2
-76.99103957,38.93303955,DAY,10/31/2023,23179031,BURGLARY,OTHERS,5
-76.98261077,38.90128315,DAY,10/31/2023,23179175,THEFT/OTHER,OTHERS,5
-76.99372545,38.9126674,EVENING,11/1/2023,23179214,THEFT F/AUTO,OTHERS,5
-76.93423357,38.9028841,DAY,11/1/2023,23179732,THEFT F/AUTO,OTHERS,6
-77.016378,38.88129713,EVENING,11/1/2023,23179864,THEFT/OTHER,OTHERS,0
-76.98077962,38.87011649,DAY,11/2/2023,23180351,MOTOR VEHICLE THEFT,OTHERS,6
-77.02742764,38.96809012,EVENING,11/2/2023,23180462,THEFT/OTHER,OTHERS,4
-77.08529059,38.95991976,EVENING,11/2/2023,23180469,THEFT/OTHER,OTHERS,2
-77.03273247,38.93372561,EVENING,11/5/2023,23181531,THEFT/OTHER,GUN,4
-77.04182991,38.90686069,EVENING,11/7/2023,23182664,THEFT/OTHER,OTHERS,2
-77.0275412,38.92243782,MIDNIGHT,11/8/2023,23183373,THEFT/OTHER,OTHERS,3
-76.95947845,38.86892644,MIDNIGHT,11/9/2023,23183550,THEFT/OTHER,OTHERS,6
-77.0336228,38.94507122,EVENING,11/8/2023,23183788,ROBBERY,OTHERS,4
-76.9706425,38.86528504,DAY,11/9/2023,23184160,ROBBERY,OTHERS,6
-77.0189666,38.97361764,EVENING,11/11/2023,23185351,ROBBERY,GUN,4
-77.02929511,38.9497439,DAY,11/12/2023,23185678,THEFT F/AUTO,OTHERS,4
-77.03647037,38.92981571,MIDNIGHT,11/12/2023,23185739,HOMICIDE,KNIFE,3
-76.92908315,38.88719653,DAY,11/12/2023,23185812,MOTOR VEHICLE THEFT,OTHERS,6
-77.0234591,38.89981922,EVENING,11/17/2023,23186073,THEFT F/AUTO,OTHERS,1
-77.02495032,38.89832037,MIDNIGHT,11/13/2023,23186087,THEFT F/AUTO,OTHERS,2
-77.03272798,38.94328261,MIDNIGHT,11/13/2023,23186115,ROBBERY,GUN,4
-76.98867019,38.8520466,DAY,11/13/2023,23186183,MOTOR VEHICLE THEFT,OTHERS,7
-76.93688402,38.87225418,EVENING,11/14/2023,23186245,THEFT F/AUTO,OTHERS,6
-77.01516021,38.94539559,DAY,11/14/2023,23186860,MOTOR VEHICLE THEFT,OTHERS,4
-77.02497131,38.8973516,EVENING,11/15/2023,23187044,THEFT/OTHER,OTHERS,2
-77.02191937,38.89671145,EVENING,11/16/2023,23187630,THEFT F/AUTO,OTHERS,1
-76.94696715,38.89335727,DAY,11/16/2023,23187744,THEFT/OTHER,OTHERS,6
-76.98887355,38.91178269,EVENING,11/17/2023,23187902,SEX ABUSE,OTHERS,5
-77.01060908,38.91038807,DAY,11/16/2023,23187974,THEFT/OTHER,OTHERS,3
-77.00971665,38.82439449,EVENING,11/17/2023,23188250,ASSAULT W/DANGEROUS WEAPON,GUN,7
-77.03186735,38.92033715,DAY,11/17/2023,23188415,THEFT/OTHER,OTHERS,3
-77.02808821,38.90911824,DAY,11/17/2023,23188468,MOTOR VEHICLE THEFT,OTHERS,3
-77.07329219,38.93475921,DAY,11/17/2023,23188477,THEFT/OTHER,OTHERS,2
-77.02656821,38.9832864,MIDNIGHT,11/19/2023,23189432,ROBBERY,GUN,4
-77.0192781,38.91573116,DAY,11/20/2023,23190004,THEFT F/AUTO,OTHERS,3
-77.0027048,38.90809274,DAY,10/27/2023,23176769,MOTOR VEHICLE THEFT,OTHERS,5
-77.02970329,38.94899602,DAY,10/27/2023,23176906,THEFT F/AUTO,OTHERS,4
-77.02491575,38.93761471,MIDNIGHT,10/28/2023,23177241,THEFT/OTHER,OTHERS,4
-77.06944097,38.95718138,EVENING,10/28/2023,23424161,THEFT/OTHER,OTHERS,2
-77.00821852,38.87555676,EVENING,11/2/2023,23424248,THEFT/OTHER,OTHERS,1
-76.99731565,38.88427862,EVENING,11/5/2023,23424315,THEFT/OTHER,OTHERS,1
-76.99088901,38.88604134,DAY,11/6/2023,23424343,THEFT/OTHER,OTHERS,1
-77.02898697,38.93157983,DAY,11/7/2023,23424385,THEFT/OTHER,OTHERS,3
-77.01758559,38.95161979,DAY,11/10/2023,23424616,THEFT/OTHER,OTHERS,4
-76.9724116,38.91912941,DAY,11/12/2023,23424668,THEFT/OTHER,OTHERS,5
-77.02294501,38.91614875,DAY,11/16/2023,23424760,THEFT F/AUTO,OTHERS,3
-77.03807854,38.90671108,EVENING,10/26/2023,23424115,THEFT/OTHER,OTHERS,2
-77.03085983,38.9224369,DAY,11/3/2023,23424276,THEFT/OTHER,OTHERS,3
-77.03195136,38.90452254,DAY,11/8/2023,23424443,THEFT/OTHER,OTHERS,2
-77.02123204,38.92831238,DAY,11/9/2023,23424521,THEFT/OTHER,OTHERS,4
-77.02898697,38.93157983,EVENING,11/10/2023,23424575,THEFT/OTHER,OTHERS,3
-77.02651085,38.89735568,MIDNIGHT,11/15/2023,23424716,THEFT/OTHER,OTHERS,2
-77.02092611,38.91189719,DAY,11/15/2023,23424748,THEFT/OTHER,OTHERS,3
-77.06167369,38.9296619,DAY,10/23/2023,23174592,THEFT/OTHER,OTHERS,2
-76.99750415,38.8332174,MIDNIGHT,10/24/2023,23174927,THEFT F/AUTO,OTHERS,7
-76.97417831,38.930593,DAY,10/24/2023,23174987,MOTOR VEHICLE THEFT,OTHERS,5
-77.01432715,38.97484567,DAY,10/24/2023,23175046,THEFT/OTHER,OTHERS,4
-77.06391407,38.9033986,EVENING,10/24/2023,23175199,THEFT F/AUTO,OTHERS,2
-77.00470221,38.87797516,DAY,10/25/2023,23175561,THEFT/OTHER,OTHERS,1
-76.99731265,38.89358829,DAY,10/25/2023,23175572,THEFT/OTHER,OTHERS,1
-76.99735642,38.82921043,DAY,10/25/2023,23175687,THEFT/OTHER,OTHERS,7
-76.92967686,38.88448983,EVENING,11/10/2023,23184901,MOTOR VEHICLE THEFT,OTHERS,6
-77.02191749,38.90034939,MIDNIGHT,11/11/2023,23185041,ROBBERY,GUN,1
-76.93423357,38.9028841,DAY,11/11/2023,23185275,THEFT F/AUTO,OTHERS,6
-76.98690852,38.90020649,DAY,10/29/2023,23177986,THEFT F/AUTO,OTHERS,1
-77.0199148,38.90200251,MIDNIGHT,10/30/2023,23178273,MOTOR VEHICLE THEFT,OTHERS,1
-76.99896702,38.918114,DAY,10/30/2023,23178468,THEFT/OTHER,OTHERS,5
-76.97464831,38.94286997,EVENING,10/31/2023,23178632,THEFT F/AUTO,OTHERS,5
-77.01216007,38.91372226,DAY,10/31/2023,23179195,THEFT F/AUTO,OTHERS,3
-77.00105847,38.83613832,EVENING,10/31/2023,23179262,ROBBERY,OTHERS,7
-76.91566313,38.89715244,MIDNIGHT,11/1/2023,23179556,ASSAULT W/DANGEROUS WEAPON,GUN,6
-77.0327346,38.93283181,MIDNIGHT,11/4/2023,23180123,HOMICIDE,GUN,4
-77.00203145,38.91520097,DAY,11/2/2023,23180260,THEFT F/AUTO,OTHERS,5
-77.03260516,38.91410048,DAY,11/3/2023,23180740,THEFT F/AUTO,OTHERS,3
-77.02896775,38.95835778,EVENING,11/3/2023,23180885,ASSAULT W/DANGEROUS WEAPON,GUN,4
-76.96763934,38.85948534,EVENING,11/4/2023,23181075,THEFT/OTHER,OTHERS,6
-77.03279574,38.90253056,MIDNIGHT,11/4/2023,23181145,MOTOR VEHICLE THEFT,OTHERS,2
-76.97264811,38.85749946,EVENING,11/4/2023,23181418,THEFT/OTHER,OTHERS,7
-77.02885137,38.89832172,DAY,11/5/2023,23181953,THEFT/OTHER,OTHERS,2
-77.05808284,38.93483207,DAY,11/5/2023,23182005,THEFT/OTHER,OTHERS,2
-77.0556511,38.93563707,DAY,11/7/2023,23182973,THEFT F/AUTO,OTHERS,2
-77.02635667,38.88068886,DAY,11/7/2023,23183015,THEFT/OTHER,OTHERS,1
-76.97511483,38.91729421,MIDNIGHT,11/8/2023,23183426,THEFT/OTHER,OTHERS,5
-76.98691106,38.86001519,DAY,11/8/2023,23183565,THEFT/OTHER,OTHERS,7
-76.98027047,38.8630356,EVENING,11/10/2023,23184467,ASSAULT W/DANGEROUS WEAPON,GUN,7
-77.03079075,38.90374525,DAY,11/20/2023,23424934,THEFT F/AUTO,OTHERS,2
-77.03325283,38.9118756,DAY,10/24/2023,23424099,THEFT/OTHER,OTHERS,3
-77.03181589,38.930608,DAY,10/30/2023,23424180,THEFT F/AUTO,OTHERS,3
-77.02545699,38.91676989,MIDNIGHT,11/2/2023,23424209,THEFT F/AUTO,OTHERS,3
-77.05811834,38.90566444,EVENING,11/5/2023,23424327,THEFT/OTHER,OTHERS,2
-77.03324729,38.91483889,DAY,11/7/2023,23424383,THEFT/OTHER,OTHERS,3
-77.04579411,38.89602845,DAY,11/10/2023,23424588,THEFT/OTHER,OTHERS,2
-77.03993029,38.92797716,DAY,10/26/2023,23424104,THEFT/OTHER,OTHERS,3
-77.07319059,38.92544693,EVENING,11/3/2023,23424283,THEFT/OTHER,OTHERS,2
-77.00745722,38.87797363,DAY,11/6/2023,23424361,THEFT/OTHER,OTHERS,1
-77.0639982,38.90515888,DAY,11/9/2023,23424533,THEFT/OTHER,OTHERS,2
-77.02849283,38.92769602,DAY,11/9/2023,23424557,THEFT/OTHER,OTHERS,3
-77.07673516,38.95073536,DAY,11/15/2023,23424743,THEFT/OTHER,OTHERS,2
-76.99152117,38.92756442,DAY,11/18/2023,23424871,THEFT/OTHER,OTHERS,5
-77.01277525,38.87978967,EVENING,11/18/2023,23424877,THEFT F/AUTO,OTHERS,1
-77.04487785,38.91335557,EVENING,10/22/2023,23424079,THEFT/OTHER,OTHERS,2
-77.02239504,38.92326895,EVENING,10/22/2023,23424082,THEFT/OTHER,OTHERS,3
-76.98392992,38.91476496,DAY,11/6/2023,23424347,THEFT/OTHER,OTHERS,5
-77.00589258,38.88428099,DAY,11/7/2023,23424418,THEFT/OTHER,OTHERS,1
-77.0250321,38.91947699,DAY,11/18/2023,23424850,THEFT/OTHER,OTHERS,3
-77.04236279,38.9243182,MIDNIGHT,10/22/2023,23173915,ROBBERY,GUN,3
-76.99953458,38.82921219,DAY,10/23/2023,23174581,THEFT/OTHER,OTHERS,7
-77.01259004,38.82823444,EVENING,10/24/2023,23175259,THEFT F/AUTO,OTHERS,7
-77.04414897,38.90937262,MIDNIGHT,10/25/2023,23175484,THEFT/OTHER,OTHERS,0
-76.95333744,38.92376246,MIDNIGHT,10/26/2023,23175946,MOTOR VEHICLE THEFT,OTHERS,5
-76.99213716,38.95764558,EVENING,10/26/2023,23175983,THEFT/OTHER,OTHERS,4
-77.03826771,38.93331387,DAY,10/27/2023,23176163,THEFT F/AUTO,OTHERS,3
-77.06646662,38.94926195,DAY,10/26/2023,23176233,ASSAULT W/DANGEROUS WEAPON,KNIFE,2
-77.07228663,38.9215195,MIDNIGHT,10/27/2023,23176703,THEFT/OTHER,OTHERS,2
-77.00130737,38.88868834,DAY,11/2/2023,23424223,THEFT/OTHER,OTHERS,1
-77.04424259,38.92368377,DAY,11/7/2023,23424393,THEFT/OTHER,OTHERS,3
-77.00130693,38.90021235,DAY,11/8/2023,23424437,THEFT/OTHER,OTHERS,1
-77.01059877,38.91627231,DAY,11/9/2023,23424511,THEFT/OTHER,OTHERS,3
-76.9908853,38.90020831,DAY,11/9/2023,23424541,THEFT/OTHER,OTHERS,1
-77.03499325,38.90778719,DAY,11/14/2023,23186762,THEFT F/AUTO,OTHERS,2
-77.02971276,38.93185125,DAY,11/14/2023,23186885,THEFT F/AUTO,OTHERS,3
-76.99466706,38.93816847,DAY,11/12/2023,23424670,THEFT/OTHER,OTHERS,4
-77.02651085,38.89735568,MIDNIGHT,11/15/2023,23424721,THEFT/OTHER,OTHERS,2
-77.02455032,38.9114204,DAY,11/15/2023,23424730,THEFT/OTHER,OTHERS,3
-76.98842657,38.85418019,DAY,11/19/2023,23424896,THEFT F/AUTO,OTHERS,7
-76.94880173,38.89089303,DAY,11/15/2023,23187275,MOTOR VEHICLE THEFT,OTHERS,6
-77.05808284,38.93483207,DAY,11/15/2023,23187444,THEFT/OTHER,OTHERS,2
-76.99435783,38.9031911,DAY,11/16/2023,23187935,MOTOR VEHICLE THEFT,OTHERS,5
-77.058879,38.93620283,DAY,11/18/2023,23189011,THEFT/OTHER,OTHERS,2
-77.03272867,38.94453638,MIDNIGHT,11/19/2023,23189459,ROBBERY,OTHERS,4
-77.058879,38.93620283,DAY,11/19/2023,23189533,THEFT/OTHER,OTHERS,2
-76.98551451,38.8834787,MIDNIGHT,11/20/2023,23189890,THEFT/OTHER,OTHERS,1
-77.00547564,38.95558795,DAY,11/20/2023,23190101,THEFT F/AUTO,OTHERS,4
-77.06693804,38.90509616,EVENING,11/21/2023,23190327,ROBBERY,GUN,2
-76.95004684,38.8867874,DAY,10/22/2023,23174069,ASSAULT W/DANGEROUS WEAPON,GUN,6
-77.00117084,38.95284335,EVENING,10/25/2023,23175402,THEFT/OTHER,OTHERS,4
-77.03195405,38.90925039,EVENING,10/26/2023,23176048,THEFT/OTHER,OTHERS,2
-77.05190543,38.9242076,EVENING,10/26/2023,23176265,THEFT/OTHER,OTHERS,2
-77.06045444,38.942063,DAY,10/26/2023,23176356,MOTOR VEHICLE THEFT,OTHERS,2
-77.02289377,38.96377822,EVENING,10/26/2023,23176447,ROBBERY,GUN,4
-76.99199756,38.82982467,MIDNIGHT,10/27/2023,23176728,MOTOR VEHICLE THEFT,OTHERS,7
-77.0020388,38.89410079,DAY,10/27/2023,23424126,THEFT/OTHER,OTHERS,1
-76.98410604,38.89230508,EVENING,11/3/2023,23424281,THEFT/OTHER,OTHERS,1
-77.02962124,38.89783363,DAY,11/12/2023,23424639,THEFT/OTHER,OTHERS,2
-76.9931835,38.86226053,DAY,11/15/2023,23424741,THEFT/OTHER,OTHERS,7
-77.03645237,38.93589182,DAY,11/16/2023,23424774,THEFT/OTHER,OTHERS,3
-77.02115386,38.95749124,DAY,11/18/2023,23424793,THEFT/OTHER,OTHERS,4
-76.92532365,38.88320667,DAY,11/19/2023,23424923,THEFT F/AUTO,OTHERS,6
-77.02534445,38.9222995,DAY,10/22/2023,23174044,THEFT F/AUTO,OTHERS,3
-77.00666678,38.87464449,DAY,10/22/2023,23174082,MOTOR VEHICLE THEFT,OTHERS,1
-76.95864848,38.89278584,EVENING,10/23/2023,23174640,THEFT F/AUTO,OTHERS,6
-77.03848522,38.91298832,EVENING,10/23/2023,23174672,THEFT/OTHER,OTHERS,3
-77.02808973,38.90858341,DAY,10/28/2023,23176429,THEFT F/AUTO,OTHERS,3
-76.98968013,38.95525828,MIDNIGHT,10/27/2023,23176619,MOTOR VEHICLE THEFT,OTHERS,4
-76.98727118,38.91193342,MIDNIGHT,10/27/2023,23176637,ASSAULT W/DANGEROUS WEAPON,GUN,5
-76.96659935,38.85835729,MIDNIGHT,10/28/2023,23177320,ROBBERY,GUN,6
-76.97128397,38.90507631,EVENING,10/28/2023,23177476,THEFT F/AUTO,OTHERS,5
-76.98927653,38.90020871,EVENING,10/28/2023,23177627,MOTOR VEHICLE THEFT,OTHERS,1
-77.03081254,38.92029393,MIDNIGHT,10/31/2023,23177908,THEFT F/AUTO,OTHERS,3
-76.98362789,38.90289813,DAY,10/31/2023,23179044,THEFT/OTHER,OTHERS,5
-77.00586628,38.87556636,EVENING,11/1/2023,23179883,THEFT/OTHER,OTHERS,1
-77.00749418,38.90724602,EVENING,11/2/2023,23179958,THEFT F/AUTO,OTHERS,5
-77.0284619,38.9206908,DAY,11/2/2023,23180345,THEFT F/AUTO,OTHERS,3
-76.981293,38.93451621,DAY,11/3/2023,23180779,MOTOR VEHICLE THEFT,OTHERS,5
-77.03079341,38.89735418,EVENING,11/3/2023,23180998,THEFT/OTHER,OTHERS,2
-77.03195781,38.91557613,MIDNIGHT,11/4/2023,23181234,THEFT F/AUTO,OTHERS,3
-76.97013973,38.93698595,MIDNIGHT,11/5/2023,23181647,MOTOR VEHICLE THEFT,OTHERS,5
-77.06144381,38.90929536,EVENING,11/5/2023,23182076,THEFT F/AUTO,OTHERS,2
-76.93417029,38.8875163,DAY,11/6/2023,23182446,THEFT F/AUTO,OTHERS,6
-77.01941794,38.89613437,DAY,11/6/2023,23182491,MOTOR VEHICLE THEFT,OTHERS,1
-77.03719829,38.91558107,DAY,11/7/2023,23182936,THEFT/OTHER,OTHERS,3
-77.02517336,38.93352534,EVENING,11/7/2023,23183191,THEFT F/AUTO,OTHERS,4
-76.98484097,38.85472697,EVENING,11/10/2023,23184422,THEFT F/AUTO,OTHERS,7
-77.03407965,38.93478659,DAY,11/10/2023,23184734,THEFT F/AUTO,OTHERS,4
-76.94456424,38.890339,DAY,11/10/2023,23184776,THEFT/OTHER,OTHERS,6
-76.95947845,38.86892644,EVENING,11/10/2023,23184846,THEFT/OTHER,OTHERS,6
-77.03273241,38.93735127,EVENING,11/11/2023,23184956,THEFT/OTHER,OTHERS,4
-77.03852471,38.9013527,EVENING,11/13/2023,23185971,THEFT/OTHER,OTHERS,2
-77.00747637,38.90565019,DAY,11/13/2023,23186188,MOTOR VEHICLE THEFT,OTHERS,5
-76.93728821,38.87330363,MIDNIGHT,11/14/2023,23186614,ROBBERY,GUN,6
-77.00271078,38.96539588,MIDNIGHT,11/14/2023,23186660,ROBBERY,GUN,4
-76.96848623,38.86042678,EVENING,11/16/2023,23187642,THEFT/OTHER,OTHERS,7
-77.01814638,38.91261184,EVENING,11/16/2023,23187736,THEFT F/AUTO,OTHERS,3
-77.04087789,38.92387768,MIDNIGHT,11/16/2023,23187783,THEFT/OTHER,OTHERS,3
-77.02090845,38.89415173,EVENING,11/16/2023,23188133,THEFT/OTHER,OTHERS,1
-76.99710133,38.82779828,EVENING,11/17/2023,23188288,THEFT/OTHER,OTHERS,7
-77.03181589,38.930608,DAY,11/18/2023,23188978,THEFT/OTHER,OTHERS,3
-76.96682556,38.93784994,DAY,11/19/2023,23189553,MOTOR VEHICLE THEFT,OTHERS,5
-76.98038889,38.89962291,DAY,11/19/2023,23189624,MOTOR VEHICLE THEFT,OTHERS,5
-77.05180167,38.89805616,DAY,11/20/2023,23189978,MOTOR VEHICLE THEFT,OTHERS,2
-77.07812898,38.94514642,DAY,11/6/2023,23424344,THEFT F/AUTO,OTHERS,2
-77.01756093,38.89833513,DAY,11/10/2023,23424581,THEFT/OTHER,OTHERS,1
-76.97610879,38.87293424,DAY,11/16/2023,23424762,THEFT F/AUTO,OTHERS,6
-77.03642643,38.94826799,DAY,11/9/2023,23184193,THEFT F/AUTO,OTHERS,4
-77.00004956,38.91994883,DAY,11/13/2023,23186226,THEFT/OTHER,OTHERS,5
-76.9799399,38.90155459,MIDNIGHT,11/14/2023,23186634,THEFT F/AUTO,OTHERS,5
-76.9990354,38.95255914,EVENING,11/14/2023,23187034,THEFT/OTHER,OTHERS,4
-76.98685726,38.84369118,MIDNIGHT,11/18/2023,23188617,ROBBERY,GUN,7
-76.9779601,38.93410557,MIDNIGHT,11/2/2023,23424208,THEFT F/AUTO,OTHERS,5
-77.00057377,38.90469284,DAY,11/9/2023,23424524,THEFT/OTHER,OTHERS,5
-77.08427208,38.91117846,DAY,11/14/2023,23424709,THEFT/OTHER,OTHERS,2
-77.03654331,38.90313985,DAY,11/15/2023,23424739,THEFT/OTHER,OTHERS,2
-77.04997971,38.90253375,DAY,11/4/2023,23424289,THEFT/OTHER,OTHERS,2
-77.03799463,38.93035158,DAY,10/29/2023,23178011,THEFT/OTHER,OTHERS,3
-77.03408155,38.92743337,DAY,11/18/2023,23424826,THEFT/OTHER,OTHERS,3
-77.06611897,38.91125941,DAY,11/18/2023,23424844,THEFT/OTHER,OTHERS,2
-77.03259257,38.9281796,EVENING,10/30/2023,23178667,THEFT/OTHER,OTHERS,3
-76.99314249,38.9222244,DAY,10/31/2023,23179071,THEFT/OTHER,OTHERS,0
-77.018928,38.89613562,MIDNIGHT,11/13/2023,23186044,ROBBERY,GUN,1
-77.04168367,38.91920955,MIDNIGHT,11/16/2023,23187618,THEFT/OTHER,OTHERS,3
-77.04274513,38.91113662,DAY,11/6/2023,23424345,THEFT/OTHER,OTHERS,2
-77.00053907,38.87434209,DAY,11/18/2023,23424791,THEFT F/AUTO,OTHERS,1
-77.08112853,38.92363326,DAY,11/6/2023,23424337,THEFT/OTHER,OTHERS,2
-77.02090852,38.8948006,DAY,11/15/2023,23424749,THEFT/OTHER,OTHERS,1
-77.02651085,38.89735568,DAY,11/18/2023,23424803,THEFT/OTHER,OTHERS,2
-77.058879,38.93620283,DAY,11/16/2023,23188018,THEFT/OTHER,OTHERS,2
-77.02885478,38.91700756,MIDNIGHT,10/29/2023,23176660,THEFT F/AUTO,OTHERS,3
-77.02815534,38.96496004,EVENING,10/29/2023,23178172,ASSAULT W/DANGEROUS WEAPON,GUN,4
-76.99496559,38.92650867,EVENING,11/8/2023,23183161,BURGLARY,OTHERS,5
-77.058879,38.93620283,DAY,11/6/2023,23182375,THEFT/OTHER,OTHERS,2
-77.02301769,38.95304557,EVENING,11/7/2023,23183211,MOTOR VEHICLE THEFT,OTHERS,4
-77.07993962,38.94836485,EVENING,11/7/2023,23183232,MOTOR VEHICLE THEFT,OTHERS,2
-77.03654331,38.90313985,EVENING,11/15/2023,23186384,THEFT/OTHER,OTHERS,2
-77.01263361,38.95659533,EVENING,11/10/2023,23184903,THEFT/OTHER,OTHERS,4
-76.95313542,38.92459727,EVENING,11/12/2023,23185353,THEFT/OTHER,OTHERS,5
-77.03966944,38.90315162,DAY,11/12/2023,23185757,THEFT/OTHER,OTHERS,2
-77.03848522,38.91298832,EVENING,10/26/2023,23176387,THEFT/OTHER,OTHERS,3
-77.058879,38.93620283,DAY,10/27/2023,23176844,THEFT/OTHER,OTHERS,0
-77.07002414,38.95536965,MIDNIGHT,10/30/2023,23178241,THEFT/OTHER,OTHERS,2
-76.99219107,38.84469438,DAY,11/12/2023,23185722,MOTOR VEHICLE THEFT,OTHERS,7
-77.02139775,38.91557828,EVENING,11/5/2023,23424318,THEFT/OTHER,OTHERS,3
-77.02284429,38.92639952,MIDNIGHT,11/14/2023,23424691,THEFT/OTHER,OTHERS,3
-76.98293097,38.8966746,MIDNIGHT,11/12/2023,23186040,HOMICIDE,GUN,5
-76.9915307,38.88682138,MIDNIGHT,11/12/2023,23424635,THEFT/OTHER,OTHERS,1
-77.06771994,38.93909385,DAY,11/8/2023,23183525,THEFT F/AUTO,OTHERS,2
-77.02731116,38.96945967,DAY,11/1/2023,23179625,THEFT/OTHER,OTHERS,4
-77.05808284,38.93483207,MIDNIGHT,11/18/2023,23188804,THEFT/OTHER,OTHERS,2
-76.93262357,38.87648869,MIDNIGHT,11/4/2023,23181189,THEFT/OTHER,OTHERS,6
-77.00509271,38.91664545,MIDNIGHT,11/6/2023,23182306,BURGLARY,OTHERS,5
-76.98293327,38.89093925,MIDNIGHT,10/30/2023,23178232,ROBBERY,GUN,1
-77.02651085,38.89735568,DAY,11/18/2023,23189094,THEFT/OTHER,OTHERS,2
-76.95660267,38.92216438,DAY,11/4/2023,23181372,MOTOR VEHICLE THEFT,OTHERS,5
-77.03087041,38.93223489,DAY,11/6/2023,23424357,THEFT/OTHER,OTHERS,4
-77.04087789,38.92387768,EVENING,10/26/2023,23176366,BURGLARY,OTHERS,3
-77.0249879,38.90685361,DAY,11/4/2023,23181371,THEFT/OTHER,OTHERS,3
-77.00588861,38.90313163,EVENING,11/10/2023,23184854,THEFT/OTHER,OTHERS,5
-77.0319559,38.91593647,MIDNIGHT,11/15/2023,23186915,THEFT/OTHER,OTHERS,0
-77.0639982,38.90515888,MIDNIGHT,11/11/2023,23185064,ROBBERY,GUN,2
-76.98166967,38.89915802,MIDNIGHT,11/12/2023,23185638,HOMICIDE,GUN,5
